,endTime,artistName,trackName,msPlayed,artist_genres
7133,2023-07-17 18:56,Kanye West,Bound 2,229146,"['chicago rap', 'hip hop', 'rap']"
7134,2023-07-17 18:58,Kanye West,On God,136350,"['chicago rap', 'hip hop', 'rap']"
7135,2023-07-17 19:02,Travis Scott,Watch (feat. Lil Uzi Vert & Kanye West),217405,"['hip hop', 'rap', 'slap house']"
7136,2023-07-17 19:04,Mac Miller,Donald Trump,164522,"['hip hop', 'pittsburgh rap', 'rap']"
7137,2023-07-17 19:07,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),126960,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
7138,2023-07-17 19:14,Drake,Lord Knows,307640,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
7139,2023-07-17 19:18,Lupe Fiasco,Little Weapon (feat. Bishop G & Nikki Jean),245853,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']"
7140,2023-07-17 19:22,Kanye West,Waves,181573,"['chicago rap', 'hip hop', 'rap']"
7141,2023-07-17 19:24,Travis Scott,SKELETONS,145588,"['hip hop', 'rap', 'slap house']"
7142,2023-07-17 19:28,Mac Miller,Watching Movies,220470,"['hip hop', 'pittsburgh rap', 'rap']"
7143,2023-07-17 19:32,JAY-Z,No Church In The Wild,200428,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
7144,2023-07-17 19:34,Frank Ocean,In My Room,133680,"['lgbtq+ hip hop', 'neo soul']"
7145,2023-07-17 19:37,Drake,6 Man,167653,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
7146,2023-07-17 19:55,Kanye West,Saint Pablo,334056,"['chicago rap', 'hip hop', 'rap']"
7147,2023-07-17 19:58,A$AP Rocky,LVL,220133,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
7148,2023-07-17 20:01,Mac Miller,Matches (feat. Ab-Soul),178410,"['hip hop', 'pittsburgh rap', 'rap']"
7149,2023-07-17 20:04,JAY-Z,Otis,178213,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
7150,2023-07-17 20:08,JID,Surround Sound (feat. 21 Savage & Baby Tate),229938,"['hip hop', 'pop rap', 'rap', 'underground hip hop']"
7151,2023-07-17 20:11,Drake,Back To Back,170637,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
7152,2023-07-17 20:16,Kanye West,30 Hours,323302,"['chicago rap', 'hip hop', 'rap']"
7153,2023-07-17 20:21,N.W.A.,Straight Outta Compton,258687,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']"
7154,2023-07-17 20:24,Mac Miller,Avian,196756,"['hip hop', 'pittsburgh rap', 'rap']"
7155,2023-07-17 20:38,Travis Scott,90210 (feat. Kacy Hill),315269,"['hip hop', 'rap', 'slap house']"
7156,2023-07-17 20:40,Playboi Carti,Location,168783,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
7157,2023-07-17 20:42,Drake,Pop Style,99896,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
7158,2023-07-17 20:44,Kanye West,Father Stretch My Hands Pt. 1,135920,"['chicago rap', 'hip hop', 'rap']"
7159,2023-07-17 20:48,JAY-Z,Ni**as In Paris,219333,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
7160,2023-07-17 20:51,Mac Miller,I’m Not Real (feat. Earl Sweatshirt),203399,"['hip hop', 'pittsburgh rap', 'rap']"
7161,2023-07-17 20:54,ScHoolboy Q,THat Part,166157,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
7162,2023-07-17 21:05,YoungBoy Never Broke Again,Through the Storm,160018,"['baton rouge rap', 'rap']"
7163,2023-07-17 21:07,YoungBoy Never Broke Again,Murder Business,132771,"['baton rouge rap', 'rap']"
7164,2023-07-17 21:10,YoungBoy Never Broke Again,Ranada,176483,"['baton rouge rap', 'rap']"
7165,2023-07-17 21:13,YoungBoy Never Broke Again,Slime Belief,192606,"['baton rouge rap', 'rap']"
7166,2023-07-17 21:18,Quavo,To The Bone (feat. YoungBoy Never Broke Again),283196,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
7167,2023-07-17 21:19,YoungBoy Never Broke Again,Slider,44775,"['baton rouge rap', 'rap']"
7168,2023-07-17 21:24,Lil Wayne,Blunt Blowin,312960,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
7169,2023-07-17 21:28,Lil Wayne,Drop The World (feat. Eminem),229226,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
7170,2023-07-17 22:00,Lil Wayne,Lollipop (feat. Static Major) - 2008 / Re-Mastered Version,57777,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
7171,2023-07-18 02:00,Lil Wayne,Lollipop (feat. Static Major) - 2008 / Re-Mastered Version,15146,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
7172,2023-07-18 02:04,Dave,Sprinter,229133,"['jam band', 'neo mellow', 'pop rock']"
7173,2023-07-18 02:06,Lil Wayne,Mrs. Officer (feat. Bobby V. & Kidd Kidd),93374,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
7174,2023-07-18 02:59,Dave,Sprinter,229133,"['jam band', 'neo mellow', 'pop rock']"
7175,2023-07-18 03:00,Central Cee,LET GO,67652,"['melodic drill', 'r&drill']"
7176,2023-07-18 03:01,Gala,"Freed From Desire - prod. Molella, Phil Jay",99056,"['dance pop', 'edm', 'pop', 'pop dance']"
7177,2023-07-18 03:06,Kanye West,Come to Life,238979,"['chicago rap', 'hip hop', 'rap']"
7178,2023-07-18 03:06,Kanye West,24,34110,"['chicago rap', 'hip hop', 'rap']"
7179,2023-07-18 03:10,Kanye West,Hurricane,243187,"['chicago rap', 'hip hop', 'rap']"
7180,2023-07-18 03:15,Kanye West,Life Of The Party (with André 3000),293854,"['chicago rap', 'hip hop', 'rap']"
7181,2023-07-18 03:18,Kanye West,Moon,156091,"['chicago rap', 'hip hop', 'rap']"
7182,2023-07-18 12:30,Gala,"Freed From Desire - prod. Molella, Phil Jay",213394,"['dance pop', 'edm', 'pop', 'pop dance']"
7183,2023-07-18 12:34,Kanye West,Praise God,226652,"['chicago rap', 'hip hop', 'rap']"
7184,2023-07-18 12:39,Kanye West,Off The Grid,339249,"['chicago rap', 'hip hop', 'rap']"
7185,2023-07-18 12:42,Kanye West,Moon,156091,"['chicago rap', 'hip hop', 'rap']"
7186,2023-07-18 12:44,Kanye West,Junya,147668,"['chicago rap', 'hip hop', 'rap']"
7187,2023-07-18 12:46,Kanye West,24,119669,"['chicago rap', 'hip hop', 'rap']"
7188,2023-07-18 12:47,Kanye West,Up From The Ashes,47893,"['chicago rap', 'hip hop', 'rap']"
7189,2023-07-18 12:49,Kanye West,Come to Life,93696,"['chicago rap', 'hip hop', 'rap']"
7190,2023-07-18 12:49,Kanye West,24,1514,"['chicago rap', 'hip hop', 'rap']"
7191,2023-07-18 12:53,Kanye West,24,938,"['chicago rap', 'hip hop', 'rap']"
7192,2023-07-18 13:24,Kanye West,Come to Life,270250,"['chicago rap', 'hip hop', 'rap']"
7193,2023-07-18 14:31,Erik Satie,Gymnopédie No. 1,205866,"['classical', 'early avant garde', 'early modern classical', 'impressionism', 'post-romantic era']"
7194,2023-07-18 14:33,Alexis Ffrench,When the Bells Ring,138795,['neo-classical']
7195,2023-07-18 14:35,Federico Mompou,Musica callada I Angelico,120480,"['early modern classical', 'impressionism', 'spanish classical']"
7196,2023-07-18 14:42,Ludwig van Beethoven,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto (Arr. for String Quartet by Paul Cassidy)",403866,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
7197,2023-07-18 14:47,Yiruma,We Contain Multitudes — piano reworks,264052,"['korean instrumental', 'neo-classical', 'new age piano']"
7198,2023-07-18 14:49,Víkingur Ólafsson,…And at the Hour of Death,152933,"['classical piano', 'nordic classical piano']"
7199,2023-07-18 14:53,Ignaz Friedman,"Orfeo ed Euridice, Act II: Dance of the Blessed Spirits, ""Mélodie"" (arr. I. Friedman for piano)",251733,['historic piano performance']
7200,2023-07-18 14:56,Gabríel Ólafs,Bambaló,161129,['background piano']
7201,2023-07-18 15:01,Claude Debussy,"2 Arabesques, L. 66: No. 1 in E Major",273413,"['classical', 'impressionism', 'post-romantic era']"
7202,2023-07-18 15:04,Fritz Kreisler,"3 Old Viennese Dances: No. 2, Liebesleid (Transcr. for Violin and Orchestra)",220946,"['classical', 'post-romantic era', 'violin']"
7203,2023-07-18 15:07,Franz Schubert,Die Nacht (Arr. for Cello and Guitar by Anja Lechner and Pablo Márquez),143266,"['classical', 'classical era', 'early romantic era']"
7204,2023-07-18 15:09,Manuel de Falla,Siete canciones populares españolas: No. 5 Nana,157133,"['classical', 'early modern classical', 'impressionism', 'neoclassicism', 'post-romantic era', 'spanish classical']"
7205,2023-07-18 15:17,Philip Glass,Glassworks: Opening,464453,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']"
7206,2023-07-18 15:19,Johann Sebastian Bach,"Gottes Zeit ist die allerbeste Zeit, Sonatina az ""Actus tragicus""-ból, BWV 106",138880,"['baroque', 'classical', 'early music', 'german baroque']"
7207,2023-07-18 15:23,Roger Eno,Through The Blue - Piano Version,225494,"['ambient', 'fourth world']"
7208,2023-07-18 15:26,Daigo Hanada,Muku,194000,"['compositional ambient', 'focus', 'japanese piano', 'neo-classical']"
7209,2023-07-18 15:34,Camille Saint-Saëns,"Violin Concerto No. 3 in B Minor, Op. 61: II. Andantino quasi Allegretto",454440,"['classical', 'french romanticism', 'late romantic era']"
7210,2023-07-18 15:41,Johann Sebastian Bach,"Violin Concerto in E Major, BWV 1042: II. Adagio",391773,"['baroque', 'classical', 'early music', 'german baroque']"
7211,2023-07-18 15:45,Robert Schumann,"Adagio & Allegro, Op. 70: I. Langsam, mit innigem Ausdruck",250280,"['early romantic era', 'german romanticism']"
7212,2023-07-18 15:48,Clara Schumann,"3 Romances, Op. 22: No. 1, Andante molto (Arr. Knoth for Cello and Piano)",190866,"['classical', 'early romantic era', 'german romanticism']"
7213,2023-07-18 15:53,Louis Spohr,"Symphonie Concertante for Violin, Harp and Orchestra in G Major, WoO 13: II. Adagio",288573,"['classical era', 'early modern classical', 'early romantic era', 'german romanticism']"
7214,2023-07-18 15:56,Alexandra Streliski,a new romance,190232,['indie quebecois']
7215,2023-07-18 15:59,Florence Beatrice Price,Adoration (Arr. for Cello & Orchestra by Julian Riem),199573,"['african-american classical', 'american modern classical', 'american romanticism']"
7216,2023-07-18 16:01,William Walton,Henry V: Henry V: Touch her soft lips and part,93840,"['british modern classical', 'early modern classical']"
7217,2023-07-18 16:06,Valentin Silvestrov,4 Postludes for Piano & String Orchestra: No. 1. Larghetto - Andante,336520,"['ukrainian classical', 'ukrainian classical piano', 'ukrainian contemporary classical']"
7218,2023-07-18 16:15,Eric Whitacre,Sing Gently,224333,"['21st century classical', 'american 21st century classical', 'choral', 'contemporary choir']"
7219,2023-07-18 16:18,Léo Delibes,Lakmé: Flower Duet (Arr. for Violin and Strings by Vivan & Ketan Bhatti),154359,"['classical', 'french opera', 'french romanticism', 'late romantic era']"
7220,2023-07-18 16:25,Giacomo Puccini,Puccini: Crisantemi,421560,"['classical', 'italian opera', 'italian romanticism', 'post-romantic era']"
7221,2023-07-18 16:26,Komitas,"12 Pieces for Children: No. 6, My Darling and Marjan (Variation)",77093,"['armenian folk', 'caucasian classical', 'oriental classical']"
7222,2023-07-18 16:30,Frédéric Chopin,"Cello Sonata in G Minor, Op. 65: III. Largo",230720,"['classical', 'early romantic era', 'polish classical']"
7223,2023-07-18 16:34,Georg Holm,Fljótavík,248692,[]
7224,2023-07-18 16:34,Edvard Grieg,"Peer Gynt Suite No. 2, Op. 55: IV. Solveig's Song",29425,"['classical', 'late romantic era', 'norwegian classical']"
7225,2023-07-18 18:37,D.O.D,Every Step,159857,"['electro house', 'house', 'pop dance', 'uk dance']"
7226,2023-07-18 18:42,Route 94,Forget the Girl,285309,"['house', 'uk dance']"
7227,2023-07-18 18:46,Route 94,My Love,259934,"['house', 'uk dance']"
7228,2023-07-18 18:49,LOSTBOYJAY,COULD BE WRONG,186046,['rally house']
7229,2023-07-18 18:53,Noizu,Baby Baby,190080,"['bass house', 'house', 'tech house']"
7230,2023-07-18 19:00,Lemtom,Bancroft,448488,['rally house']
7231,2023-07-18 19:02,Riton,Fake ID (Coke & Rum Remix),126720,"['house', 'pop dance', 'uk dance']"
7232,2023-07-18 19:07,Fred again..,Turn On The Lights again.. (feat. Future),267946,"['edm', 'house', 'stutter house']"
7233,2023-07-18 19:08,Disco Lines,Baby Girl,111074,['stutter house']
7234,2023-07-18 19:12,WEISS,Feel My Needs,208524,"['house', 'tech house', 'uk dance', 'uk house']"
7235,2023-07-18 19:16,Fred again..,Delilah (pull me out of this),250702,"['edm', 'house', 'stutter house']"
7236,2023-07-18 19:20,Tchami,Praise,210000,"['deep groove house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive house']"
7237,2023-07-18 19:23,Obskür,Bayside - Radio Edit,197419,"['irish electronic', 'rally house']"
7238,2023-07-18 19:29,Subjoi,Love Shy - Subjoi's Tuff Jam Rework,381764,[]
7239,2023-07-18 19:32,Borai & Denham Audio,Make Me,151436,[]
7240,2023-07-18 19:34,Chris Lake,In The Yuma (feat. Aatig),156215,"['bass house', 'edm', 'electro house', 'house', 'melbourne bounce', 'pop dance', 'progressive house', 'tech house']"
7241,2023-07-18 19:46,Mall Grab,Love Reigns,294183,"['aussietronica', 'australian house', 'lo-fi house']"
7242,2023-07-18 19:48,Chris Lake,Deceiver - VIP,155845,"['bass house', 'edm', 'electro house', 'house', 'melbourne bounce', 'pop dance', 'progressive house', 'tech house']"
7243,2023-07-18 19:54,John Summit,Where You Are,236000,"['edm', 'house', 'pop dance', 'uk dance']"
7244,2023-07-18 19:58,Eliza Rose,B.O.T.A. (Baddest Of Them All) - Edit,226626,['house']
7245,2023-07-18 20:00,GEE LEE,Fast Life,141120,['rally house']
7246,2023-07-18 20:05,Smokey Bubblin' B,Poison,276000,['ukg revival']
7247,2023-07-18 20:07,Idris Muhammad,Could Heaven Ever Be Like This - Walker & Royce and Chris Lorenzo Remix,160503,"['jazz funk', 'new orleans funk', 'soul jazz']"
7248,2023-07-18 21:03,John Newman,Love Me Again,239894,['dance pop']
7249,2023-07-18 21:06,Space Eyes,Light&Love,184965,[]
7250,2023-07-18 21:07,You Me At Six,Lived a Lie,42726,"['modern alternative rock', 'modern rock', 'neon pop punk', 'pop emo', 'pop punk']"
7251,2023-07-18 21:10,Saint Motel,Move,165077,"['la indie', 'modern alternative rock', 'modern rock', 'pov: indie']"
7252,2023-07-18 21:15,MGMT,Kids,302840,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']"
7253,2023-07-18 21:15,FORTHEPEOPLE,We Are The People - Sped Up Version,298,[]
7254,2023-07-18 21:15,Crystal Fighters,Love Natural,14932,['shimmer pop']
7255,2023-07-18 21:15,Empire of the Sun,We Are The People - southstar Remix,6400,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
7256,2023-07-18 21:19,Empire of the Sun,We Are The People,267373,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
7257,2023-07-18 21:23,Empire of the Sun,Alive,204591,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
7258,2023-07-18 21:27,Empire of the Sun,High And Low,224840,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
7259,2023-07-19 00:40,Empire of the Sun,We Are The People,32773,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
7260,2023-07-19 00:40,Frank Ocean,White Ferrari,15162,"['lgbtq+ hip hop', 'neo soul']"
7261,2023-07-19 00:40,Harry Styles,As It Was,31277,['pop']
7262,2023-07-19 00:57,Empire of the Sun,We Are The People,247431,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
7263,2023-07-19 01:11,Lil Wayne,So Special,232093,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
7264,2023-07-19 01:12,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),25032,"['hip hop', 'rap']"
7265,2023-07-19 01:20,Lil Wayne,Mess,212427,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
7266,2023-07-19 01:24,Drake,IMY2 (with Kid Cudi),252378,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
7267,2023-07-19 01:28,Drake,Chicago Freestyle (feat. Giveon),198563,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
7268,2023-07-19 01:32,A$AP Rocky,Hun43rd,242746,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
7269,2023-07-19 01:33,A$AP Rocky,Kids Turned Out Fine,35114,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
7270,2023-07-19 12:36,Lorde,Supercut,1664,"['art pop', 'metropopolis', 'nz pop', 'pop']"
7271,2023-07-19 12:40,Vance Joy,Mess Is Mine,223640,"['folk-pop', 'modern rock']"
7272,2023-07-19 12:42,Kovic,Drown,156724,['uk dance']
7273,2023-07-19 12:45,Wall,Paint My Soul,141000,['pov: indie']
7274,2023-07-19 12:47,Portugal. The Man,Live in the Moment,124974,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock']"
7275,2023-07-19 12:47,Foster The People,Are You What You Want to Be?,9898,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']"
7276,2023-07-19 12:47,The Streets,Fit but You Know It,7210,"['birmingham hip hop', 'uk garage']"
7277,2023-07-19 12:52,Empire of the Sun,We Are The People,267373,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
7278,2023-07-19 12:55,John Newman,Love Me Again,196340,['dance pop']
7279,2023-07-19 12:55,FORTHEPEOPLE,We Are The People - Sped Up Version,18730,[]
7280,2023-07-19 12:59,Lil Wayne,What About Me (feat. Sosamann),211306,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
7281,2023-07-19 13:45,Bogomolove,Miracle Sleep,166153,[]
7282,2023-07-19 13:48,Will Coode,The Playground,177000,[]
7283,2023-07-19 13:50,drmycat,Daybreak,177053,['lo-fi sleep']
7284,2023-07-19 13:52,keeplove.,Luna,117088,[]
7285,2023-07-19 13:55,Early Garden,Warm Season,178666,"['lo-fi sleep', 'lo-fi study']"
7286,2023-07-19 13:57,Jinsang,Affection,117495,"['chillhop', 'japanese chillhop', 'korean r&b', 'lo-fi beats']"
7287,2023-07-19 13:59,Jersy K,Distant Voices,113127,[]
7288,2023-07-19 14:03,r4x2,Within,227072,[]
7289,2023-07-19 14:05,Whatevr.,Harbor,105205,[]
7290,2023-07-19 14:08,Coldgray,Evening Meeting,164642,[]
7291,2023-07-19 14:09,Lumini,Just Try,113478,['lo-fi sleep']
7292,2023-07-19 14:21,Foli,Memoir,126585,"['florida drill', 'florida rap']"
7293,2023-07-19 14:23,Lumini,Lifted,149285,['lo-fi sleep']
7294,2023-07-19 14:26,Juliàn,Moonlight,134736,"['lo-fi sleep', 'lo-fi study']"
7295,2023-07-19 14:28,KioKo,Enchanted Lake,133685,"['lo-fi sleep', 'lo-fi study']"
7296,2023-07-19 14:30,KioKo,Secret Riddles,153612,"['lo-fi sleep', 'lo-fi study']"
7297,2023-07-19 14:32,luv pug,Tire Swing,110163,['lo-fi study']
7298,2023-07-19 14:35,Chill Denis,Let's Stay Here Forever,160208,['lo-fi sleep']
7299,2023-07-19 14:37,drmycat,Safe Harbour,146129,['lo-fi sleep']
7300,2023-07-19 14:39,Iam6teen,Wind Noise,77419,['anime lo-fi']
7301,2023-07-19 14:41,Jersy K,Find a Home,142384,[]
7302,2023-07-19 14:44,Jonau,You Just Arrived,160000,[]
7303,2023-07-19 14:47,Bogomolove,Jupiter In My Glass,168000,[]
7304,2023-07-19 14:49,Chill Denis,Meadows,137351,['lo-fi sleep']
7305,2023-07-19 14:51,Sora,Neon City,110272,"['colombian pop', 'latin pop', 'mexican pop']"
7306,2023-07-19 14:53,Groovetide,Drifting Away,160800,[]
7307,2023-07-19 14:56,wind-up bird,Illiac bay,150769,['ambient post-rock']
7308,2023-07-19 14:57,lov sum,Apagado,96000,[]
7309,2023-07-19 15:00,Maelk,Open Fields,152527,[]
7310,2023-07-19 15:02,KioKo,After Dark,132923,"['lo-fi sleep', 'lo-fi study']"
7311,2023-07-19 15:05,Jonau,Numb,168003,[]
7312,2023-07-19 15:07,Idealism,And Then I Woke Up,143397,"['chillhop', 'lo-fi beats']"
7313,2023-07-19 15:10,drmycat,Wonder,130294,['lo-fi sleep']
7314,2023-07-19 15:11,Jinsang,Bliss,89437,"['chillhop', 'japanese chillhop', 'korean r&b', 'lo-fi beats']"
7315,2023-07-19 15:13,Phil Gori,Lullabies,127058,[]
7316,2023-07-19 15:16,drmycat,A Lighthouse In The Middle Of The Storm,150000,['lo-fi sleep']
7317,2023-07-19 15:29,Chill Denis,Tulip Fields,118269,['lo-fi sleep']
7318,2023-07-19 15:31,Sleepy Cat,Serene,106666,[]
7319,2023-07-19 15:33,jxsn,Surreal,158250,"['pop punk', 'social media pop']"
7320,2023-07-19 15:34,Iam6teen,Trust,55442,['anime lo-fi']
7321,2023-07-19 15:36,pepperonibeats,Echoes,134100,[]
7322,2023-07-19 15:45,Empire of the Sun,Standing On The Shore,264880,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
7323,2023-07-19 15:48,Empire of the Sun,Walking On A Dream,198440,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
7324,2023-07-19 15:52,Empire of the Sun,Half Mast,234360,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
7325,2023-07-19 15:57,Empire of the Sun,We Are The People,267354,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
