,Unnamed: 0,trackName,Artist,msPlayed,artist_genres,Track Play Count
2957,2957,Run,COIN,206467,['pov: indie'],42
2580,2580,Honeymoon,Rob Curly,126293,['deep underground hip hop'],42
959,959,History Has Its Eyes On You,"Christopher Jackson, Lin-Manuel Miranda & Original Broadway Cast of ""Hamilton""",97050,[],42
5385,5385,865,Morgan Wallen,190680,['contemporary country'],42
7080,7080,run for the hills,Tate McRae,143940,['pop'],42
448,448,Tongue Tied,GROUPLOVE,218013,"['indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'pov: indie']",42
3088,3088,Golden,Harry Styles,208917,['pop'],42
3165,3165,D.D.,The Weeknd,274434,"['canadian contemporary r&b', 'canadian pop', 'pop']",41
3259,3259,Shark In the Water,V V Brown,184293,"['british soul', 'metropopolis']",41
526,526,Youth,Daughter,251587,"['chamber pop', 'shimmer pop']",41
4613,4613,sdp interlude,Travis Scott,191623,"['hip hop', 'rap', 'slap house']",41
1513,1513,Loaded Gun,6LACK,198442,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",41
586,586,Selfish,PnB Rock,245604,"['melodic rap', 'rap', 'trap']",41
2842,2842,7Up,Boy In Space,203555,['alt z'],41
5375,5375,Warning,Morgan Wallen,156747,['contemporary country'],41
1379,1379,Soulfight,The Revivalists,392800,['modern alternative rock'],41
4119,4119,Runaway Kid,iann dior,144913,['melodic rap'],41
2715,2715,Breakeven (Falling to Pieces),The Script,261427,"['celtic rock', 'pop']",41
3139,3139,On My Own,Ross Lynch,145413,[],41
836,836,Flashed Junk Mind,Milky Chance,261973,"['german pop', 'modern rock']",41
2917,2917,This Life,Vampire Weekend,268600,"['baroque pop', 'chamber pop', 'garage rock', 'indie rock', 'indietronica', 'modern rock']",41
4113,4113,Psycho,iann dior,122024,['melodic rap'],41
963,963,Non-Stop,"Leslie Odom, Jr., Lin-Manuel Miranda, Phillipa Soo, Christopher Jackson, Original Broadway Cast of ""Hamilton"" & Renée Elise Goldsberry",385438,[],41
4811,4811,Remember That Night?,Sara Kays,227186,"['alt z', 'gen z singer-songwriter', 'modern indie pop']",41
3398,3398,Just Friends,Morgan Saint,234133,"['la pop', 'singer-songwriter pop']",41
1377,1377,Gravity,John Mayer,245773,"['neo mellow', 'singer-songwriter']",41
1062,1062,Sit Next to Me,Foster the People,243147,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']",41
1596,1596,Santa Barbara,Nick Jonas,220328,"['dance pop', 'pop']",41
2867,2867,Katie,Pacific Radio,200690,[],40
3282,3282,Love Yourz,J. Cole,211497,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",40
5201,5201,Drop the World (feat. Eminem),Lil Wayne,229227,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",40
692,692,Marry Me,Thomas Rhett,206229,"['contemporary country', 'country', 'country road', 'modern country rock']",40
6362,6362,16,Baby Keem,156040,"['hip hop', 'rap']",40
3317,3317,Lucy,Bryce Fox,244507,"['modern alternative rock', 'rebel blues']",40
2108,2108,Go,Louis The Child,134638,"['edm', 'electropop', 'indie poptimism']",40
4503,4503,Dancing In the Dark,Rihanna,223040,[],40
4318,4318,Anywhere,BabyJake,221253,['singer-songwriter pop'],40
1559,1559,chateau,blackbear,212927,['pop'],40
1169,1169,Legends,Juice WRLD,191840,"['chicago rap', 'melodic rap', 'rap']",40
196,196,The Louvre,Lorde,271088,"['art pop', 'metropopolis', 'nz pop', 'pop']",40
5110,5110,Starting Over,Chris Stapleton,240405,"['contemporary country', 'outlaw country']",40
690,690,Highway Don't Care (feat. Taylor Swift & Keith Urban),Tim McGraw,279072,"['contemporary country', 'country', 'country road']",40
1991,1991,Dreaming with a Broken Heart,John Mayer,247840,"['neo mellow', 'singer-songwriter']",40
3252,3252,Desperado,Rihanna,186451,"['barbadian pop', 'pop', 'urban contemporary']",40
1376,1376,Free Fallin' (Live),John Mayer,263573,"['neo mellow', 'singer-songwriter']",40
4725,4725,LUST DRUNK,SEBASTIAN PAUL,219648,[],39
2872,2872,Alcohol You Later,Mitchell Tenpenny,186600,"['contemporary country', 'country road', 'heartland rock', 'modern country rock']",39
671,671,Die a Happy Man,Thomas Rhett,228333,"['contemporary country', 'country', 'country road', 'modern country rock']",39
1561,1561,Saturday Sun,Vance Joy,214747,"['folk-pop', 'modern rock']",39
3641,3641,Lord Pretty Flacko Jodye 2 (LPFJ2),A$AP Rocky,126962,"['east coast hip hop', 'hip hop', 'rap', 'trap']",39
2426,2426,bad guy,Billie Eilish,194088,"['art pop', 'pop']",39
4791,4791,RUNNING,The Kid LAROI,135242,['australian hip hop'],39
138,138,Sign of the Times,Harry Styles,340707,['pop'],39
2495,2495,Raise 'Em Up (feat. Eric Church),Keith Urban,184946,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road', 'modern country rock']",39
2440,2440,Regretting (feat. ✦ Pink Cig ✦),Lil Meso,225926,[],39
479,479,TOO GOOD,Troye Sivan,224505,"['australian pop', 'pop', 'viral pop']",39
5472,5472,IMY2 (feat. Kid Cudi),Drake,252379,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",39
499,499,Your Shirt,Chelsea Cutler,230000,['alt z'],39
4033,4033,Little Rain,Morgan Wallen,207173,['contemporary country'],39
2980,2980,Glitter,BENEE,180147,[],39
2707,2707,NYLA,blackbear,252097,['pop'],39
3443,3443,Torn Up,Nate Good,137424,"['deep underground hip hop', 'indie pop rap']",39
3201,3201,Die in Your Arms,Justin Bieber,237293,"['canadian pop', 'pop']",39
2593,2593,sometimes,Chelsea Cutler,276080,"['alt z', 'electropop', 'pop']",39
5541,5541,Here We Go,Mac Miller,167759,"['hip hop', 'pittsburgh rap', 'rap']",39
3522,3522,Someone To Stay,Vancouver Sleep Clinic,254013,['vapor pop'],39
478,478,SUBURBIA,Troye Sivan,233760,"['australian pop', 'pop', 'viral pop']",39
3397,3397,Don’t Lose Your Cool,Louis Mattrs,215910,['uk contemporary r&b'],39
5082,5082,Ghost,Justin Bieber,153190,"['canadian pop', 'pop']",39
2788,2788,Peach,Kevin Abstract,176732,"['afrofuturism', 'lgbtq+ hip hop']",39
725,725,IV. Sweatpants,Childish Gambino,180675,"['atl hip hop', 'hip hop', 'rap']",39
2034,2034,Promises,Wiz Khalifa,210469,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",39
2975,2975,The Magic,Robert Francis,195958,[],39
1378,1378,Waiting On the World to Change,John Mayer,200667,"['neo mellow', 'singer-songwriter']",39
3741,3741,Let Go,Skinny Living,204067,['indie anthem-folk'],38
3640,3640,Kill Yourself (Part III),$uicideboy$,145078,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']",38
2209,2209,Slime Belief,YoungBoy Never Broke Again,192606,"['baton rouge rap', 'rap']",38
962,962,Dear Theodosia,"Leslie Odom, Jr. & Lin-Manuel Miranda",184004,[],38
2601,2601,Vibe,Ray Rockman,140571,[],38
2454,2454,Real Friends,PRETTYMUCH,170280,"['boy band', 'post-teen pop', 'teen pop']",38
3528,3528,Slayerr (feat. Lil Uzi Vert),TM88,205460,['atl trap'],38
3160,3160,Déjà Vu,Souly Had,204095,[],38
5340,5340,Blame It on You,Jason Aldean,215371,"['contemporary country', 'country', 'country road', 'modern country rock']",38
6547,6547,Demon High,Lil Uzi Vert,197418,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",38
2144,2144,You're Somebody Else,flora cash,218883,"['indie pop', 'scandipop', 'swedish indie folk']",38
893,893,Love You Like That,Canaan Smith,203053,"['contemporary country', 'country road', 'modern country rock']",38
2538,2538,Too Many Gods,A$AP Rocky & Joey Bada$$,149733,[],38
2843,2843,gone girl (feat. Trippie Redd),iann dior,136568,['melodic rap'],38
3721,3721,President Carter,Lil Wayne,255373,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",38
3157,3157,Suicidal,YNW Melly,222997,"['melodic rap', 'rap']",38
3963,3963,WESTWORLD,EVAN GIIA,209224,['nyc pop'],38
2621,2621,The Man Who Can't Be Moved (Acoustic),The Script,228507,"['celtic rock', 'pop']",38
200,200,Writer In the Dark,Lorde,216611,"['art pop', 'metropopolis', 'nz pop', 'pop']",38
1767,1767,She Wants My Money,Dominic Fike,133560,"['alternative pop rock', 'pov: indie']",38
1046,1046,We Don't Eat,James Vincent McMorrow,293792,"['chamber pop', 'indie folk', 'irish singer-songwriter', 'stomp and holler']",38
3247,3247,Promises (feat. NAMIKO & Miyagi),Jhené Aiko,297181,['r&b'],38
4165,4165,Hallucinogenics,Matt Maeson,187173,['pov: indie'],38
5280,5280,Angela,The Lumineers,201786,"['folk-pop', 'modern rock', 'stomp and holler']",38
4075,4075,Go Flex,Post Malone,179603,"['dfw rap', 'melodic rap', 'pop', 'rap']",37
1710,1710,Sunlight On Your Skin (Bonus Track),Lil Peep & iLoveMakonnen,200000,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']",37
5854,5854,Hate It Or Love It (feat. 50 Cent),The Game,206400,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",37
778,778,Champions,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travis Scott, Yo Gotti, Quavo & Desiigner",334253,"['dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",37
4805,4805,Rise and Shine,J. Cole,274960,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",37
579,579,Half Light,BANNERS,185906,"['indie poptimism', 'singer-songwriter pop']",37
5259,5259,Lost Cause,Billie Eilish,212496,"['art pop', 'pop']",37
1360,1360,Va Va Voom,Nicki Minaj,183560,"['hip pop', 'pop', 'queens hip hop', 'rap']",37
2775,2775,Queen,Shawn Mendes,204693,"['canadian pop', 'pop', 'viral pop']",37
3745,3745,All for Us (From the HBO Original Series Euphoria),Labrinth & Zendaya,192987,"['pop', 'post-teen pop']",37
2913,2913,Look What God Gave Her,Thomas Rhett,168960,"['contemporary country', 'country', 'country road', 'modern country rock']",37
3008,3008,Half of My Heart,John Mayer,250343,"['neo mellow', 'singer-songwriter']",37
1083,1083,F**k It Off (feat. Chris Brown),Tee Grizzley,147600,"['detroit hip hop', 'detroit trap', 'rap', 'southern hip hop', 'trap']",37
2877,2877,Who Am I?,Bazzi,171818,['pop'],37
2270,2270,Honest,Bazzi,175093,['pop'],37
3092,3092,American Boyfriend,Kevin Abstract,238249,"['afrofuturism', 'lgbtq+ hip hop']",37
4610,4610,Sweater Weather,The Neighbourhood,240400,"['modern alternative rock', 'modern rock', 'pop']",37
2181,2181,Nights with You,MØ,197495,"['dance pop', 'danish pop', 'electropop', 'pop dance']",37
1641,1641,Sour Patch Kids,Bryce Vine,252547,['indie pop rap'],37
5536,5536,Tyler Herro,Jack Harlow,156498,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",37
2490,2490,Imported,Jessie Reyez & 6LACK,225040,"['canadian contemporary r&b', 'canadian pop']",37
2050,2050,Someone to Drink With,Russ,184999,"['hawaiian hip hop', 'pop rap']",37
2620,2620,Heaven Falls / Fall on Me,Surfaces,240597,['bedroom soul'],37
3818,3818,Chicago Freestyle,Drake & GIVĒON,220488,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",37
1515,1515,Let Her Go,6LACK,177172,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",36
3009,3009,I Guess I Just Feel Like,John Mayer,286387,"['neo mellow', 'singer-songwriter']",36
3030,3030,Can We Kiss Forever? (feat. Adriana Proenza),Kina,187932,"['sad lo-fi', 'slowed and reverb']",36
1980,1980,Talking to the Moon,Bruno Mars,217867,"['dance pop', 'pop']",36
1388,1388,NO BYSTANDERS,Travis Scott,218283,"['hip hop', 'rap', 'slap house']",36
2841,2841,Stick the Kettle On (feat. Scouting for Girls),Lucy Spraggan,173983,['talent show'],36
1519,1519,Switch,6LACK,207071,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",36
2573,2573,You & Me,James TW,231653,"['british singer-songwriter', 'uk pop']",36
3033,3033,Trumpets,Jason Derulo,217419,"['dance pop', 'pop']",36
1198,1198,You're Not Missing Me,Chelsea Cutler,213626,['alt z'],36
3003,3003,Something Like Olivia,John Mayer,181347,"['neo mellow', 'singer-songwriter']",36
5174,5174,Superposition,Young the Giant,230960,"['indietronica', 'modern alternative rock', 'modern rock', 'pov: indie', 'stomp and holler']",36
3237,3237,White Walls (feat. ScHoolboy Q & Hollis),"Hollis, Macklemore & Ryan Lewis, Macklemore & Ryan Lewis",220319,"['pop rap', 'seattle hip hop']",36
344,344,Exchange,Bryson Tiller,194614,"['kentucky hip hop', 'r&b', 'rap']",36
350,350,Rambo,Bryson Tiller,223468,"['kentucky hip hop', 'r&b', 'rap']",36
828,828,The Room Where It Happens,"Leslie Odom, Jr., Lin-Manuel Miranda, Daveed Diggs, Okieriete Onaodowan & Original Broadway Cast of ""Hamilton""",318215,[],36
2267,2267,Myself,Bazzi,167553,['pop'],36
830,830,Cabinet Battle #1,"Christopher Jackson, Daveed Diggs, Lin-Manuel Miranda & Okieriete Onaodowan",215227,[],36
4561,4561,The Heart of Life,John Mayer,199080,"['neo mellow', 'singer-songwriter']",36
659,659,Famous,Kanye West,196040,"['chicago rap', 'hip hop', 'rap']",36
5175,5175,Heat Waves,Glass Animals & iann dior,175302,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",36
2398,2398,Waving Through a Window,Ben Platt & Original Broadway Cast of Dear Evan Hansen,236348,[],36
1706,1706,Let Me Love the Lonely,James Arthur,172378,"['pop', 'talent show', 'uk pop']",36
5078,5078,Die For You (feat. Dominic Fike),Justin Bieber,198426,"['canadian pop', 'pop']",36
2876,2876,Humble Beginnings,Bazzi,184286,['pop'],36
3194,3194,Roses,GASHI,169574,['canadian hip hop'],36
5205,5205,Purge,Bas,186613,"['canadian hip hop', 'indie hip hop', 'queens hip hop', 'rap', 'sudanese hip hop', 'sudanese pop', 'underground hip hop']",36
3277,3277,The Meaning,Post Malone & FKi 1st,225001,[],36
1095,1095,Voices In My Head / Stick To the Plan,Big Sean,242308,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",35
1031,1031,I Can't Fall in Love Without You,Zara Larsson,177844,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']",35
3010,3010,XO,John Mayer,213627,"['neo mellow', 'singer-songwriter']",35
3012,3012,Edge of Desire,John Mayer,331995,"['neo mellow', 'singer-songwriter']",35
6078,6078,Count Me Out,Kendrick Lamar,283642,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",35
327,327,Spar (feat. 6LACK & Kodak Black),Dreezy,231194,"['chicago rap', 'drill', 'trap queen']",35
3116,3116,Bonfire,Childish Gambino,192947,"['atl hip hop', 'hip hop', 'rap']",35
5998,5998,Excuse Me,A$AP Rocky,238052,"['east coast hip hop', 'hip hop', 'rap', 'trap']",35
3322,3322,Juice,iyla,208025,"['alternative r&b', 'pop soul']",35
780,780,Red Roses (feat. Landon Cube),Lil Skies,262544,['melodic rap'],35
3749,3749,Street Lights,Kanye West,189907,"['chicago rap', 'hip hop', 'rap']",35
5282,5282,Ain't Shit,Doja Cat,174253,"['dance pop', 'pop']",35
1122,1122,Mess Is Mine,Vance Joy,223640,"['folk-pop', 'modern rock']",35
4223,4223,"Father Stretch My Hands, Pt. 1",Kanye West,135920,"['chicago rap', 'hip hop', 'rap']",35
3554,3554,Jungle,A Boogie wit da Hoodie,174192,"['melodic rap', 'rap', 'trap']",35
1773,1773,Put Your Records On,Corinne Bailey Rae,215360,"['british soul', 'neo soul', 'pop soul', 'soul']",35
2965,2965,Hollywood's Bleeding,Post Malone,156265,"['dfw rap', 'melodic rap', 'pop', 'rap']",35
4741,4741,wonderful,Travis Scott,216945,"['hip hop', 'rap', 'slap house']",35
4187,4187,Break from Toronto,PARTYNEXTDOOR,99213,"['r&b', 'rap', 'urban contemporary']",35
6452,6452,Circo Loco,Drake & 21 Savage,236795,"['atl hip hop', 'hip hop', 'rap']",35
4149,4149,Marilyn (feat. Dominique Lejeune),G-Eazy,197542,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",35
3806,3806,Tumblr Girls (feat. Christoph Andersson),G-Eazy,255680,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",35
372,372,My Sh*t,A Boogie wit da Hoodie,128157,"['melodic rap', 'rap', 'trap']",35
2656,2656,For the First Time,The Script,252853,"['celtic rock', 'pop']",35
688,688,T-Shirt,Thomas Rhett,227689,"['contemporary country', 'country', 'country road', 'modern country rock']",35
198,198,Hard Feelings/Loveless,Lorde,367391,"['art pop', 'metropopolis', 'nz pop', 'pop']",34
4297,4297,Rebels,Ivy Adara,176272,['alt z'],34
2449,2449,Shotgun,George Ezra,201287,"['folk-pop', 'neo-singer-songwriter']",34
1010,1010,Paranoid,Post Malone,221781,"['dfw rap', 'melodic rap', 'pop', 'rap']",34
587,587,Paradise,Lil Uzi Vert,172704,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",34
525,525,Oceans,Seafret,216187,['folk-pop'],34
2318,2318,Nobody Knows,The Lumineers,188573,[],34
978,978,The Election of 1800,"Daveed Diggs, Okieriete Onaodowan, Leslie Odom, Jr., Lin-Manuel Miranda & Original Broadway Cast of ""Hamilton""",237983,[],34
3240,3240,Purple,ThiDaniel,208057,['canadian contemporary r&b'],34
2860,2860,So High (feat. Ghost Loft),Wiz Khalifa,249263,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",34
4666,4666,She (feat. Frank Ocean),"Tyler, The Creator",253387,"['hip hop', 'rap']",34
1106,1106,HARD LOVE,NEEDTOBREATHE,214635,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'folk-pop']",34
5100,5100,Coming Home (feat. Skylar Grey),Diddy - Dirty Money & Skylar Grey,238680,[],34
223,223,FourFiveSeconds,Rihanna and Kanye West and Paul McCartney,188238,"['classic rock', 'mellow gold', 'rock', 'soft rock']",34
4117,4117,Prospect (feat. Lil Baby),iann dior,226314,['melodic rap'],34
817,817,Heebiejeebies (feat. Kehlani) [Bonus],Aminé,220149,"['pop rap', 'portland hip hop', 'rap', 'underground hip hop']",34
4532,4532,Diamonds & Gold,Mac Miller,197852,"['hip hop', 'pittsburgh rap', 'rap']",34
4271,4271,The Way I Talk,Morgan Wallen,208280,['contemporary country'],34
456,456,watch,Billie Eilish,177523,"['art pop', 'pop']",34
4262,4262,Fresh Air,Future,270823,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",34
5234,5234,His & Hers (feat. Don Toliver & Lil Uzi Vert),Internet Money & Gunna,224042,"['pop rap', 'trap']",34
1739,1739,Stupid Deep,Jon Bellion,178176,['indie pop rap'],34
1520,1520,Thugger’s Interlude,6LACK,71998,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",34
3329,3329,No Sleep,Wiz Khalifa,191320,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",34
3167,3167,Guys My Age,Hey Violet,212305,"['alt z', 'pixie']",34
2971,2971,Allergic,Post Malone,156891,"['dfw rap', 'melodic rap', 'pop', 'rap']",34
2673,2673,Younger,Ruel,222320,"['alt z', 'australian alternative pop', 'pop']",34
366,366,Make You Miss Me,Sam Hunt,225743,"['contemporary country', 'country', 'country pop', 'modern country rock']",34
620,620,The Gold (Acoustic),Manchester Orchestra,264947,['indie rock'],33
3060,3060,Ladders,Mac Miller,287061,"['hip hop', 'pittsburgh rap', 'rap']",33
4804,4804,Dancing With Your Ghost,Sasha Alex Sloan,197732,['alt z'],33
2182,2182,Lil Favorite (feat. MadeinTYO),Ty Dolla $ign,193850,"['hip hop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",33
695,695,Facts (Charlie Heat Version),Kanye West,200733,"['chicago rap', 'hip hop', 'rap']",33
1137,1137,Creeping (feat. Rich the Kid),Lil Skies,179831,['melodic rap'],33
57,57,Two Ghosts,Harry Styles,229802,['pop'],33
839,839,Powerglide (feat. Juicy J) [From SR3MM],"Rae Sremmurd, Swae Lee & Slim Jxmmi",332301,"['melodic rap', 'rap', 'trap']",33
3156,3156,Work Out,J. Cole,235320,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",33
4114,4114,Sickness,iann dior,146557,['melodic rap'],33
1093,1093,90210 (feat. Kacy Hill),Travis Scott,339061,"['hip hop', 'rap', 'slap house']",33
3472,3472,Save Your Tears,The Weeknd,215627,"['canadian contemporary r&b', 'canadian pop', 'pop']",33
4946,4946,Ascension,Mac Miller,292467,"['hip hop', 'pittsburgh rap', 'rap']",33
444,444,g2g ttyl (feat. THEY.),blackbear,181771,['pop'],33
4465,4465,Tread on Me,Matt Maeson,210787,['pov: indie'],33
1042,1042,The Good in Goodbye,Alexander Wren,253627,['modern indie folk'],33
2591,2591,you were good to me,Jeremy Zucker & Chelsea Cutler,219147,"['alt z', 'electropop', 'pop']",33
